id,fecha_entrenamiento,mse,rmse,r2
163,2024-12-05 00:00:00.000,0.019020998751450052,0.13791663696396478,0.9727035164833069
164,2024-12-05 00:00:00.000,0.0483166386051014,0.21981046063620677,0.930662214756012
165,2024-12-05 00:00:00.000,0.015073253638756029,0.1227731796393497,0.9783688187599182
166,2024-12-05 00:00:00.000,0.010998029174678067,0.10487148885506521,0.9842170476913452
167,2024-12-06 00:00:00.000,0.042392772059302565,0.20589505108016212,0.9391633868217468
168,2024-12-06 00:00:00.000,0.006657946486796226,0.08159624064132015,0.9904453754425049
169,2024-12-06 00:00:00.000,0.017788168225988835,0.13337229182251026,0.97447270154953
170,2024-12-06 00:00:00.000,0.027273959105622726,0.16514829428614372,0.9608599543571472
171,2024-11-04 00:00:00.000,0.06266445335240535,0.25032869062975055,0.7441201210021973
174,2024-11-04 00:00:00.000,0.0686334518879903,0.2619798692418757,0.7197467088699341
176,2024-11-04 00:00:00.000,0.05766730714079232,0.24014018227025713,0.7222357988357544
178,2024-11-04 00:00:00.000,0.05348608647857677,0.23127059146933657,0.7423753142356873
180,2024-11-04 00:00:00.000,0.040742030360470784,0.20184655151988795,0.8037592172622681
181,2024-11-04 00:00:00.000,0.056221865964640974,0.2371115053400846,0.7291979789733887
183,2024-11-05 00:00:00.000,0.05657725277390151,0.23785973340164474,0.727486252784729
185,2024-11-05 00:00:00.000,0.06049798780601655,0.24596338712502833,0.7086013555526733
188,2024-11-05 00:00:00.000,0.055014029061994645,0.23455069614476662,0.7350157499313354
189,2024-11-05 00:00:00.000,0.05507204505103841,0.23467433828827217,0.7347363233566284
205,2024-11-05 00:00:00.000,0.061342088990879395,0.2476733513942899,0.7045356035232544
208,2024-11-05 00:00:00.000,0.04637384721344371,0.2153458780971758,0.7766326069831848
209,2024-11-05 00:00:00.000,0.03397154334616245,0.18431370905649544,0.8363704085350037
212,2024-11-05 00:00:00.000,0.054032384931941214,0.232448671607177,0.7397440075874329
213,2024-11-06 00:00:00.000,0.0566476808504545,0.23800773275348533,0.7271469831466675
216,2024-11-06 00:00:00.000,0.05735374286088302,0.2394864147731203,0.723746120929718
218,2024-11-06 00:00:00.000,0.04565296940141712,0.21366555501862514,0.7801048755645752
220,2024-11-06 00:00:00.000,0.03627984624018368,0.19047269158644156,0.8252520561218262
222,2024-11-06 00:00:00.000,0.05571278878825455,0.23603556678656407,0.7316501140594482
