fecha_entrenamiento,mse,rmse,r2,id
2024-12-16,0.008886655464570776,0.09426905889299403,0.9857730865478516,256
2024-12-17,0.008907474197152552,0.09437941617297996,0.9857397675514221,261
2024-12-18,0.007078231832425498,0.08413222826257188,0.9886682629585266,265
2024-12-18,0.007213678412835426,0.08493337631835571,0.9884514212608337,266
2024-12-18,0.032790879702352095,0.18108252180249781,0.9475041627883911,267
2024-12-18,0.016930945828442984,0.13011896798100953,0.9728947877883911,268
2024-12-20,0.015006273214142237,0.12250009475156433,0.9759760499000549,281
2024-12-21,0.006922065436128101,0.083198950931656,0.9889183044433594,282
2024-12-21,0.012542529518594508,0.11199343515847038,0.9799203276634216,283
2024-12-21,0.010429104123997416,0.10212298528733586,0.9833037853240967,284
2024-12-21,0.006096637532784001,0.07808096780127666,0.9902397394180298,285
2024-12-22,0.02424486835823756,0.15570763744350358,0.9611857533454895,289
2024-12-22,0.0057383324542341655,0.07575178185517596,0.9908133745193481,290
2024-12-22,0.016630005858811584,0.12895738000910062,0.9733765721321106,291
2024-12-23,0.010940046280212837,0.10459467615616408,0.9824857711791992,295
2024-12-23,0.012950250522931852,0.11379916749665549,0.9792675971984863,298
2024-12-23,0.008672426289309927,0.09312586262317213,0.9861160516738892,299
2024-12-24,0.0205583065059263,0.1433816812076295,0.9670876264572144,300
2024-12-24,0.012384000341944802,0.11128342348231744,0.9801741242408752,301
2024-12-24,0.018705826920317397,0.1367692469830751,0.9700533151626587,302
2024-12-24,0.014888732753688565,0.12201939498984808,0.9761642217636108,303
2024-12-24,0.007870019728748082,0.08871313165900571,0.9874006509780884,304
2024-12-24,0.022363273280942973,0.14954354978046688,0.9641979932785034,305
2024-12-25,0.024487537315093115,0.15648494277435485,0.9607972502708435,306
2024-12-25,0.02636172535724139,0.1623629433006232,0.9577968120574951,311
2024-12-26,0.012022808027226573,0.10964856600624823,0.9807523488998413,316
2025-01-27,0.011899587845149665,0.10908523202134038,0.981474757194519,319
2024-12-13,0.02548719041039718,0.1596470808076276,0.9590323567390442,232
2024-12-13,0.04225730813560179,0.20556582433761159,0.9320763945579529,233
2024-12-16,0.02205719148260363,0.14851663705660598,0.9646880626678467,250
2024-12-16,0.0171899988268787,0.13111063582668914,0.972480058670044,252
2024-12-16,0.01915806685310839,0.13841266868718483,0.9693293571472168,253
2024-12-16,0.03443164879748018,0.1855576697349915,0.9448774456977844,254
2024-12-16,0.009507361150294475,0.0975056980401375,0.984779417514801,255
2024-12-17,0.008105558842008427,0.09003087715894158,0.9870235919952393,257
2024-12-17,0.006712762789046779,0.0819314517694321,0.9892533421516418,258
2024-12-17,0.006049223931237338,0.07777675701157344,0.9903156161308289,262
2024-12-18,0.008157366171333289,0.09031813866180641,0.9869406223297119,263
2024-12-19,0.011907166984674889,0.10911996602214871,0.9809374809265137,272
2024-12-19,0.018956487808374393,0.13768256174394197,0.9696520566940308,273
2024-12-19,0.016470600198622648,0.12833783619269357,0.973631739616394,274
2024-12-22,0.024504411220840724,0.15653884891885697,0.9607702493667603,292
2024-12-22,0.011515649354309482,0.10731099363210408,0.9815642833709717,293
2024-12-23,0.021374818078594215,0.14620129301273027,0.96578049659729,296
2024-12-23,0.020843503736399142,0.1443727943083431,0.9666310548782349,297
2024-12-26,0.011340470187087495,0.10649164374300688,0.9818447232246399,315
2024-12-13,0.024967541991507674,0.15801120843632477,0.9598676562309265,234
2024-12-14,0.015910304288388806,0.12613605467267797,0.9744260907173157,236
2024-12-15,0.04626069566757533,0.21508299716057366,0.9256414175033569,246
2024-12-15,0.04083999346467153,0.20208907309568108,0.9343545436859131,247
2024-12-17,0.013375524508593603,0.11565260268836842,0.978586733341217,259
2024-12-17,0.023296283906190204,0.15263120226935972,0.9627043604850769,260
2024-12-18,0.019235381351258546,0.1386916772962911,0.9692055583000183,264
2024-12-19,0.01149462580800024,0.10721299272010011,0.9815979599952698,269
2024-12-19,0.018229928025698165,0.13501825071336898,0.9708152413368225,270
2024-12-19,0.027846930004019454,0.1668739943910358,0.9554190635681152,271
2024-12-19,0.015986128793411433,0.12643626375930062,0.9744073748588562,275
2024-12-20,0.021015834870393976,0.14496839265989664,0.9663552045822144,276
2024-12-20,0.007556294144298163,0.0869269471700126,0.9879029393196106,277
2024-12-20,0.01389430621208768,0.11787411171282555,0.9777562022209167,278
2024-12-20,0.02789603097930178,0.1670210495096405,0.9553405046463013,279
2024-12-20,0.024338953991012748,0.15600946763261755,0.9610351324081421,280
2024-12-21,0.009005829702941977,0.09489905006343308,0.9855822920799255,286
2024-12-21,0.009496171038374884,0.09744829930981291,0.9847972989082336,287
2024-12-22,0.005079753096319373,0.07127238663268806,0.9918676614761353,288
2024-12-23,0.005900442990649566,0.0768143410480723,0.9905537962913513,294
2024-12-25,0.013027511908738007,0.11413812644659105,0.9791439175605774,307
2024-12-25,0.009138874612602045,0.09559746132927403,0.9853693246841431,308
2024-12-25,0.016319305630833187,0.12774703765971712,0.9738739728927612,309
2024-12-25,0.006960041584342733,0.08342686368516279,0.9888575077056885,310
2024-12-26,0.022668364019633694,0.15056016744024195,0.9637095928192139,312
2024-12-26,0.009151413012885036,0.09566301800008735,0.9853492379188538,313
2024-12-26,0.011186909829183135,0.10576818911744275,0.9820905923843384,314
2024-12-26,0.008668025083987889,0.09310222921062572,0.9861231446266174,317
2024-12-26,0.006800444517339524,0.0824648077505764,0.9886971712112427,318
2025-01-06 18:24:26.184428,0.011619352750506844,0.10779310159053242,0.9806877970695496,319
2025-01-08 09:00:14.079983,0.012897902849250234,0.11356893434936437,0.9785627722740173,320
2025-01-08 12:00:13.774937,0.014839270030845583,0.12181654251720324,0.9753360748291016,321
2025-01-08 15:00:10.246105,0.00564536688295416,0.0751356565350577,0.9906169772148132,322
2025-01-08 18:00:11.661221,0.010334563407473988,0.10165905472447591,0.9828231930732727,323
2025-01-08 21:00:11.925089,0.012198255852828204,0.11044571450639543,0.9797256588935852,324
2025-01-09 00:00:22.498124,0.0074248086699790815,0.08616732948153309,0.9876594543457031,325
2025-01-09 03:00:16.987515,0.015633974260745306,0.12503589189007014,0.9740152359008789,326
2025-01-09 06:00:19.516579,0.008313001697193241,0.09117566395257695,0.986183226108551,327
2025-01-09 09:00:13.533762,0.010285406490167513,0.10141699310355988,0.9829049110412598,328
2025-01-09 12:00:13.515692,0.012934569466205303,0.11373024868611387,0.9785017967224121,329
2025-01-09 15:00:11.311405,0.022185060293831067,0.1489465014487788,0.9631268382072449,330
2025-01-09 18:00:13.619084,0.010581640841583759,0.10286710281515543,0.982412576675415,331
2025-01-09 21:00:12.493088,0.0169718722220111,0.13027613834471416,0.9717915654182434,332
2025-01-10 00:00:34.710316,0.011637550927679962,0.10787748109628795,0.9806575775146484,333
2025-01-10 03:00:18.531199,0.005623015066942832,0.07498676594535086,0.9906541705131531,334
2025-01-10 06:00:20.126194,0.015553518573508507,0.12471374652983731,0.9741489291191101,335
2025-01-10 09:00:12.964606,0.0072228868384170515,0.08498756872870909,0.9879950284957886,336
2025-01-10 12:00:13.251253,0.009174111891685103,0.09578158430348238,0.9847519993782043,337
2025-01-10 15:00:19.004091,0.0106658926727231,0.10327580874882122,0.9822725057601929,338
2025-01-10 18:00:12.208457,0.014490456638055673,0.12037631261197393,0.9759158492088318,339
2025-01-10 21:00:17.795677,0.011556580020564377,0.10750153496841046,0.9807921648025513,340
2025-01-11 00:00:26.865559,0.005067401700327154,0.07118568465869493,0.9915776252746582,341
2025-01-11 03:00:19.601165,0.012752140784564308,0.11292537706186466,0.9788050055503845,342
2025-01-11 06:00:19.677931,0.006739053288730675,0.08209173703077963,0.9887992143630981,343
2025-01-11 09:00:16.340353,0.013013853331515378,0.11407827721137526,0.9783700704574585,344
2025-01-11 12:00:19.389303,0.00848595335701135,0.09211923445736699,0.9858957529067993,345
2025-01-11 15:00:16.187724,0.007413996180952793,0.0861045653897213,0.9876773953437805,346
2025-01-11 18:00:14.636240,0.006500988608247754,0.08062870833795958,0.9891948699951172,347
2025-01-11 21:00:15.951340,0.009783243679230997,0.09891028095820473,0.9837395548820496,348
2025-01-12 00:00:39.977884,0.010006904881399471,0.10003451844938062,0.9833678007125854,349
2025-01-12 03:00:19.351242,0.014093261450724225,0.11871504306836697,0.9765759706497192,350
2025-01-12 06:00:20.224083,0.008280041953901812,0.09099473585819023,0.9862380027770996,351
2025-01-12 09:00:12.476775,0.010733788963155808,0.10360400071018401,0.9821596741676331,352
2025-01-12 12:00:14.760149,0.003488453829268478,0.05906313426553384,0.9942019581794739,353
2025-01-12 15:00:13.421554,0.013553263258441093,0.11641848331962194,0.9774734973907471,354
2025-01-12 18:00:17.793750,0.007930890239788959,0.08905554581152686,0.9868183135986328,355
2025-01-12 21:00:15.821585,0.013690833315056652,0.11700783441742972,0.9772448539733887,356
2025-01-13 00:00:25.678981,0.008542000235612425,0.09242294214973047,0.9858025908470154,357
2025-01-13 03:00:18.783794,0.006810624491483217,0.08252650781102529,0.9886802434921265,358
2025-01-13 06:00:15.745021,0.0071538206348661605,0.08458026149679464,0.988109827041626,359
2025-01-13 09:00:12.151933,0.01848941345906499,0.13597578261979223,0.9692692756652832,360
2025-01-13 12:00:20.978534,0.008794093748082678,0.09377682948406114,0.9853835701942444,361
2025-01-13 15:00:12.358394,0.01486718341053895,0.12193106007305501,0.9752897024154663,362
2025-01-13 18:00:13.515879,0.015075079656887857,0.12278061596558251,0.9749441146850586,363
2025-01-13 21:00:16.992538,0.010910863725539531,0.1044550799412816,0.9818653464317322,364
2025-01-14 00:00:27.666329,0.005985583429757625,0.0773665523967407,0.9900515079498291,365
2025-01-14 03:00:19.181221,0.013498393641251997,0.11618258751315533,0.9775646924972534,366
2025-01-14 06:00:16.881224,0.007289229350834715,0.08537698373001189,0.9878847599029541,367
2025-01-14 09:00:18.840985,0.004787875778432789,0.06919447794754137,0.9920421838760376,368
2025-01-14 12:00:18.071470,0.010055948772732227,0.10027935367129281,0.9832863211631775,369
2025-01-14 15:00:17.523587,0.007511919281123307,0.08667132906055673,0.9875146746635437,370
2025-01-14 18:00:19.630163,0.019027408279586874,0.13793987197176483,0.9683750867843628,371
2025-01-14 21:00:20.797453,0.006234719012783376,0.07896023690936708,0.9896374344825745,372
2025-01-15 00:00:28.778169,0.017600379509725,0.1326664219375988,0.9707469344139099,373
2025-01-15 03:00:20.657434,0.00955576569055572,0.09775359681646359,0.9841176271438599,374
2025-01-15 06:00:17.743528,0.01622942529490766,0.12739476164626104,0.9730255603790283,375
2025-01-15 09:00:21.852594,0.011868422486624643,0.10894228970709512,0.9802738428115845,376
2025-01-15 12:00:16.550993,0.005994818280403557,0.07742621184329992,0.9900361895561218,377
